ETHUSD,3297.0900,1649614201.5196745,Apr-10-2022 12:40:19
ETHUSD,3297.0900,1649614206.7803078,Apr-10-2022 12:40:19
ETHUSD,3296.8100,1649614212.0483286,Apr-10-2022 12:40:19
ETHUSD,3296.8100,1649614217.2849064,Apr-10-2022 12:40:19
ETHUSD,3296.5000,1649614222.516203,Apr-10-2022 12:40:19
ETHUSD,3296.5000,1649614227.7242866,Apr-10-2022 12:40:19
ETHUSD,3295.2900,1649614232.9803393,Apr-10-2022 12:40:19
ETHUSD,3295.2900,1649614238.327084,Apr-10-2022 12:40:19
ETHUSD,3295.6600,1649614243.5983799,Apr-10-2022 12:40:19
ETHUSD,3295.6600,1649614248.8892844,Apr-10-2022 12:40:19
ETHUSD,3295.6600,1649614254.1565356,Apr-10-2022 12:40:19
ETHUSD,3297.1200,1649614259.4409487,Apr-10-2022 12:40:19
ETHUSD,3296.3700,1649614264.7629056,Apr-10-2022 12:40:19
ETHUSD,3296.3700,1649614270.0621433,Apr-10-2022 12:40:19
ETHUSD,3296.3700,1649614275.3469017,Apr-10-2022 12:40:19
ETHUSD,3296.3700,1649614280.645322,Apr-10-2022 12:40:19
ETHUSD,3297.6600,1649614285.9125872,Apr-10-2022 12:40:19
ETHUSD,3298.5000,1649614291.1986194,Apr-10-2022 12:40:19
ETHUSD,3298.1600,1649614296.5156772,Apr-10-2022 12:40:19
ETHUSD,3298.1600,1649614301.8020706,Apr-10-2022 12:40:19
ETHUSD,3298.1600,1649614307.0940375,Apr-10-2022 12:40:19
ETHUSD,3299.1000,1649614312.328452,Apr-10-2022 12:40:19
ETHUSD,3298.6100,1649614317.6628535,Apr-10-2022 12:40:19
ETHUSD,3298.6100,1649614322.932893,Apr-10-2022 12:40:19
ETHUSD,3300.0500,1649614328.1902592,Apr-10-2022 12:40:19
ETHUSD,3300.2400,1649614333.4536757,Apr-10-2022 12:40:19
ETHUSD,3300.2900,1649614338.705999,Apr-10-2022 12:40:19
ETHUSD,3300.2900,1649614344.0182738,Apr-10-2022 12:40:19
ETHUSD,3300.2900,1649614349.2634232,Apr-10-2022 12:40:19
ETHUSD,3300.2900,1649614354.5382447,Apr-10-2022 12:40:19
ETHUSD,3298.2300,1649614359.829141,Apr-10-2022 12:40:19
ETHUSD,3298.2300,1649614365.0914223,Apr-10-2022 12:40:19
ETHUSD,3298.2300,1649614370.3535383,Apr-10-2022 12:40:19
ETHUSD,3298.2300,1649614375.618488,Apr-10-2022 12:40:19
ETHUSD,3298.2300,1649614380.8893354,Apr-10-2022 12:40:19
ETHUSD,3299.7000,1649614386.1765943,Apr-10-2022 12:40:19
ETHUSD,3299.7000,1649614391.44917,Apr-10-2022 12:40:19
ETHUSD,3299.7000,1649614396.7182107,Apr-10-2022 12:40:19
ETHUSD,3299.7000,1649614401.9931417,Apr-10-2022 12:40:19
ETHUSD,3299.6300,1649614407.266114,Apr-10-2022 12:40:19
